timestamp,x,y,z
t_478,5.955702659234604,6.709577232729421,22.757489969800766
t_479,6.031090116584086,6.954709769681344,22.550226040279146
t_480,6.123452081893812,7.213843450645428,22.368331492761396
t_481,6.232491218768974,7.4865575385908345,22.213578899917533
t_482,6.35789785075116,7.772330150148561,22.087815837100493
t_483,6.4993410806908996,8.070497478472515,21.992964226347393
t_484,6.656456720469061,8.380210247456592,21.93101433834595
t_485,6.828832073167814,8.700387548921501,21.904012357529652
t_486,7.015987620743183,9.029668432737648,21.914040216759513
t_487,7.21735570194263,9.366361933405832,21.963186230414287
t_488,7.43225632508895,9.708396636886626,22.053504921335154
t_489,7.659870356268717,10.053271427122931,22.186964379875945
t_490,7.899210463354139,10.398009705116927,22.36537955429401
t_491,8.149090387530418,10.739120135883256,22.590330103453343
t_492,8.408093362365701,11.072567824061034,22.863061907393195
t_493,8.674540808535234,11.393760696613732,23.184372096787694
t_494,8.946462797343084,11.697556697298957,23.554478595461294
t_495,9.221572187338671,11.978298048930947,23.97287672437096
t_496,9.497244773497899,12.229879148376888,24.438187413117813
t_497,9.770508210985797,12.445854416642579,24.948003973659006
t_498,10.038042831551476,12.61959139482876,25.498747095400166
t_499,10.296197687879204,12.74447231876963,26.08554049556919
t_500,10.541025150968245,12.814144130812522,26.702122146571575
t_501,10.768337048952674,12.822812320463134,27.340807711706603
t_502,10.97378457610372,12.76556824466264,27.992523155883195
t_503,11.152962942959611,12.638733054982483,28.646921830811092
t_504,11.301539954161898,12.440194772372381,29.29259712940458
t_505,11.415405435982946,12.169709443622649,29.917394788529016
t_506,11.490835836746916,11.829133960267427,30.508819267538872
t_507,11.524665649098967,11.422558317191184,31.054517118021046
t_508,11.514454915908189,10.956309848972852,31.542808316170113
t_509,11.458640409214656,10.43881168416067,31.96322611907943
t_510,11.356657536709257,9.880291737729678,32.3070193164537
t_511,11.2090209568113,9.29235538654282,32.567569697630006
t_512,11.017354399784452,8.687451988053082,32.74068323501884
t_513,10.784364158611314,8.078279595199358,32.8247257225866
t_514,10.51375570227012,7.477180807669435,32.820590792614716
t_515,10.21009821281005,6.895583860251103,32.73150756168038
t_516,9.878646777554156,6.34353645265449,32.56271324451389
t_517,9.525135745064189,5.8293667632297375,32.32102978402331
t_518,9.155558846880744,5.359489143084566,32.01439075372464
t_519,8.775951876501127,4.938354343852722,31.651364849345942
t_520,8.392192123236287,4.5685287784001165,31.240716054071
t_521,8.00982578875267,4.250876373189915,30.791030004917786
t_522,7.633930847196394,3.9848109683522863,30.31042366344107
t_523,7.269018859311983,3.7685867139244107,29.806343412798153
t_524,6.9189756447732265,3.599597403444929,29.28544686742156
t_525,6.587037820640397,3.474661673727082,28.753556885277895
t_526,6.275800205949065,3.3902779799565166,28.21567264692485
t_527,5.9872479833498105,3.3428400157370657,27.67602178212188
t_528,5.722807186588536,3.3288089948960953,27.138138656027458
t_529,5.483407367419292,3.3448435678784234,26.60495627892111
t_530,5.269550987465205,3.387891062379999,26.07890217677958
t_531,5.081384994956685,3.4552453810698833,25.561991432330682
t_532,4.918771033568005,3.5445775287924914,25.05591264780115
t_533,4.781351683090453,3.653944669387463,24.562104629941725
t_534,4.668610981720154,3.7817830908327585,24.08182311809223
t_535,4.579928192631415,3.9268896961163975,23.616197908959894
t_536,4.514624342979912,4.088395787031945,23.166281359673604
t_537,4.472001487385116,4.265736067568958,22.733089568187683
t_538,4.4513749454035,4.458615019743157,22.317637626758952
t_539,4.452098952837465,4.666972124535214,21.920970295279556
t_540,4.47358627000724,4.8909468211163984,21.544189304491084
t_541,4.515322325118156,5.130843613797181,21.188478315167472
t_542,4.576874453986059,5.387097336974716,20.85512635392369
t_543,4.657896742284924,5.660238260281818,20.54555033297975
t_544,4.758130894084614,5.950856445874406,20.26131704429819
t_545,4.877403449263593,6.25956454592617,20.004164795464014
t_546,5.015619558929851,6.586958042530379,19.776024617990192
t_547,5.172753407289903,6.933571779886735,19.57904071743011
t_548,5.348835244549586,7.299831520303497,19.41558953545629
t_549,5.543934872124978,7.685999177564779,19.28829644232819
t_550,5.758141302668958,8.09211035727905,19.200048659209024
t_551,5.991538208129967,8.517902886475117,19.154002510370155
t_552,6.244174675964482,8.962735177091755,19.15358251606818
t_553,6.516030726077209,9.425493585582602,19.20246915584142
t_554,6.806977012027748,9.904488462668269,19.30457136980665
t_555,7.1167281570918,10.397339405996126,19.463979052757907
t_556,7.444789281982233,10.900851418183796,19.684889992445957
t_557,7.7903954956023895,11.410885322629374,19.97150501067315
t_558,8.152444478305089,11.922227981416263,20.32788463990434
t_559,8.529422828616207,12.428470646645415,20.757760732935473
t_560,8.919327610419128,12.92190714952697,21.264297259306698
t_561,9.319585564329913,13.393467472338115,21.849796564572333
t_562,9.726973755130732,13.832706269159774,22.51535098396565
t_563,10.137547006533637,14.227869576818874,23.260445332818726
t_564,10.546579263562162,14.566065463336546,24.08252375698854
t_565,10.948527883539601,14.8335645458036,24.976544763141987
t_566,11.337031549766001,15.016252739999302,25.934560519878353
t_567,11.704953668789331,15.100249738102024,26.945369550074588
t_568,12.0444832757206,15.072691246261718,27.994303597788925
t_569,12.347304072774712,14.92265043601073,29.063216611538216
t_570,12.604838709098313,14.642145343671748,30.130742526948683
t_571,12.808569372555656,14.227147231406983,31.172874863684957
t_572,12.950427158440789,13.678475881073444,32.16389222352375
t_573,13.023232030704055,13.002449292899286,33.07760948625976
t_574,13.021153756923578,12.211155934961644,33.88887904104841
t_575,12.940153974727384,11.322244381117867,34.57520898974284
t_576,12.778363015366432,10.358179769873848,35.118319272994604
t_577,12.536344690817174,9.344993294879066,35.505436571826806
t_578,12.217209551223362,8.310635962735414,35.730145500691215
t_579,11.826552192374567,7.28312152867415,35.7926694312795
t_580,11.372209126004526,6.28868619591792,35.699540415268096
t_581,10.863856832995864,5.350191496193216,35.462715216338914
t_582,10.3124902993156,4.485950884274026,35.09827995500743
t_583,9.729836357811443,3.7090819436528815,34.62493907264672
t_584,9.127760916395587,3.027395393643116,34.06249496753736
t_585,8.51772436412034,2.44375139350136,33.43049518192875
t_586,7.910327067058442,1.9567592683628203,32.747167318253446
t_587,7.3149702871888795,1.5616752143848374,32.0286955811425
t_588,6.739640779908475,1.2513605775191237,31.288833110226676
t_589,6.19081275966954,1.0171914342639632,30.538801435073474
t_590,5.673450627128982,0.8498470767361216,29.787405813907526
t_591,5.1910902720896965,0.7399410196102839,29.04129064650805
t_592,4.745975346841755,0.6784872719591218,28.305267235556027
t_593,4.339226539353492,0.6572144914980562,27.58266094793317
t_594,3.971025334567948,0.6687516334894458,26.875641348290515
t_595,3.6407979644600976,0.7067126840653416,26.18551387579397
t_596,3.347389436420622,0.7657073311001923,25.51296348678883
t_597,3.089221225888579,0.8413010553123448,24.858249000122942
t_598,2.8644292088309555,0.9299436835119901,24.221352010893998
t_599,2.670980656299059,1.028880943375726,23.602086869099686
t_600,2.5067706850067255,1.1360595429491525,23.000179096897607
t_601,2.369699570800968,1.2500329922214704,22.415319395233876
t_602,2.2577329129430184,1.3698728146210033,21.84719957114585
t_603,2.168946903110817,1.4950878868247326,21.29553565198312
t_604,2.1015610014822084,1.6255532798029662,20.76008236368364
t_605,2.053960229314284,1.7614490325891936,20.2406421611054
t_606,2.024709109641775,1.903208666324377,19.737071166064943
t_607,2.012559065310035,2.0514768524850333,19.24928370754577
t_608,2.016450844027535,2.207075417983533,18.777256658711977
t_609,2.035513301423135,2.370976749751593,18.32103440537391
t_610,2.0690596462559805,2.5442836143728598,17.88073503501212
t_611,2.1165820430676683,2.7282144061174147,17.456558179629756
t_612,2.177745279372643,2.924092858347484,17.048794857722562
t_613,2.252380037270127,3.1333412827843703,16.657839622370428
t_614,2.3404761618215515,3.357476426097417,16.284205319326862
t_615,2.442176188249138,3.598107043505555,15.9285407795364
t_616,2.5577692737747797,3.8569322757268663,15.591651805526304
t_617,2.6876855739699885,4.135739870470833,15.274525852704446
t_618,2.8324910036200732,4.436403204642268,14.978360847174564
t_619,2.9928822237222925,4.760875930123495,14.704598612905714
t_620,3.169681594362413,5.111182875509132,14.454963392634369
t_621,3.3638317224770846,5.48940557904736,14.231505925023335
t_622,3.576389108134112,5.8976604946583295,14.036653466599468
t_623,3.808516246786534,6.338067494263305,13.873265995055837
t_624,4.061471371534211,6.812705779039288,13.744698565438995
t_625,4.336594812284718,7.323553707939496,13.65486936520316
t_626,4.635290701850196,7.872408361784166,13.608332365637798
t_627,4.959002467843593,8.4607799098631,13.610352515359581
t_628,5.309180212045543,9.08975508464178,13.666980066145586
t_629,5.687237699305167,9.759823391912104,13.78511874265891
t_630,6.094496268565861,10.47065924377195,13.972579931518435
t_631,6.53211256608647,11.220853243983898,14.238111736917205
t_632,7.000986633876213,12.00758674410767,14.591387522038472
t_633,7.501646644899359,12.826246044036937,15.042933397790183
t_634,8.034106584813117,13.669976935638616,15.603968163211478
t_635,8.597693619895667,14.529187576337186,16.286122862654416
t_636,9.19084301553982,15.391018967853793,17.10100128625705
t_637,9.810860610771217,16.238818640221073,18.059538977117594
t_638,10.453656413716203,17.051675228841898,19.17111913268915
t_639,11.113458295228773,17.80409934759848,20.44241283035666
t_640,11.782522400465744,18.465967652346368,21.875932977383602
t_641,12.450866925653807,19.002877544582216,23.46833153975384
t_642,13.106067987546648,19.377080778633466,25.208532360481286
t_643,13.73316926665533,19.549161617532818,27.07587821171799
t_644,14.31476850174308,19.4805812107723,29.03857424788664
t_645,14.831349772646002,19.137105899360886,31.05281237105911
t_646,15.26192538531749,18.492961559712892,33.06302848679342
t_647,15.58502900275703,17.535316314223984,35.00372972192442
t_648,15.780057733903726,16.26842984264511,36.80318106263677
t_649,15.828894944777865,14.716598490114496,38.388930522535475
t_650,15.717665299311529,12.92497960691525,39.69470062304618
t_651,15.4383967300719,10.957595909159197,40.66768030771749
t_652,14.990316647980631,8.892333207664986,41.27488596137915
t_653,14.380518303949067,6.813462435319274,41.507211240964885
t_654,13.623812717086087,4.80292082610606,41.38016348718294
t_655,12.741723527988086,2.932003203111261,40.931033399156675
t_656,11.760751495500402,1.2550466460478047,40.21312691715136
t_657,10.710181010555143,-0.19385932696891373,39.288379783221615
t_658,9.619776976802736,-1.4009266416411716,38.219926970844824
t_659,8.517706614958346,-2.3700515570121437,37.06596289975447
t_660,7.428930797761297,-3.1185631630640778,35.87566318417814
t_661,6.37418140167876,-3.6724550992507945,34.687302933331544
t_662,5.369517751585804,-4.0619913681086235,33.52821923852125
t_663,4.426366839616362,-4.318210167786518,32.41602404458221
t_664,3.551909138876074,-4.470497490047524,31.360456913794838
t_665,2.749668475983714,-4.54515289137612,30.365390053858086
t_666,2.0201863392477306,-4.564741747107349,29.430669682849107
t_667,1.3616935306122229,-4.547996523128952,28.553635535442798
t_668,0.7707245252381054,-4.510055377166958,27.73027548006974
t_669,0.24264653499759903,-4.4628759903696045,26.956041364374233
t_670,-0.2279057175391213,-4.415714101009755,26.226384580705716
t_671,-0.6466865558861846,-4.375599130947384,25.537077990126612
t_672,-1.0195778133923046,-4.347770525157723,24.884385655042546
t_673,-1.3523970845688464,-4.3360589325182,24.265130941226463
t_674,-1.650763269363782,-4.343208603456335,23.67670151738232
t_675,-1.9200078027730374,-4.371143940797786,23.11701890258983
t_676,-2.1651214165755124,-4.421186119468016,22.584491369921192
t_677,-2.390727886864763,-4.494226595439668,22.07796231426256
t_678,-2.6010777577222535,-4.590864135908837,21.596661381064962
t_679,-2.8000563955409117,-4.711511311118507,21.140162356829602
t_680,-2.991201887098671,-4.856475520658638,20.70834966777442
t_681,-3.177729250454668,-5.02601874779022,20.301393997387528
t_682,-3.3625582001882233,-5.220399415134593,19.919736758672393
t_683,-3.5483423216828602,-5.439898975201303,19.564082747057316
t_684,-3.7374979870347045,-5.684835207557602,19.235400111396316
t_685,-3.9322317090869943,-5.955563599890234,18.934926709874453
t_686,-4.134564898167318,-6.252467650257624,18.664181891274193
t_687,-4.346355173376349,-6.575938432235173,18.424982706910367
t_688,-4.569313499262231,-6.9263433073827025,18.219463474973587
t_689,-4.805016480074278,-7.303983250047181,18.050097455390443
t_690,-5.054913157071568,-7.709037874566528,17.919719122113328
t_691,-5.320325628821064,-8.141496940186926,17.831545115328733
t_692,-5.6024427599576505,-8.601076882069329,17.78919139386508
t_693,-5.902306172168818,-9.087120820736175,17.796683365753232
t_694,-6.220787637025554,-9.598480599997888,17.858454835741227
t_695,-6.558556933322787,-10.133379781779482,17.97933046796176
t_696,-6.916039218168457,-10.689257300320545,18.164485137740606
t_697,-7.293361026383666,-11.262592792499987,18.41937209442196
t_698,-7.690284202995298,-11.848716646323254,18.749610391859196
t_699,-8.106127447328094,-12.441610730610392,19.16082076591949
t_700,-8.539675775656324,-13.033709757316615,19.658398367818695
t_701,-8.989079173822352,-13.615718393628589,20.247210966158452
t_702,-9.451743095802977,-14.176465554123736,20.931213046882192
t_703,-9.924215341635053,-14.702824481380832,21.71297046987278
t_704,-10.40207625560963,-15.179734585729035,22.593097886844376
t_705,-10.87984208862157,-15.590367320748362,23.56962284353521
t_706,-11.35089461183425,-15.91648168609461,24.637306913241087
t_707,-11.807453319260285,-16.139012617631103,25.786975124321824
t_708,-12.240609249097366,-16.23892437059411,27.00492883535623
t_709,-12.64044076124704,-16.198337899902654,28.272540678207598
t_710,-12.996230475112602,-16.001904177924494,29.566147566665883
t_711,-13.296797845393792,-15.638344988800984,30.857361312257865
t_712,-13.530952559734512,-15.102023981509555,32.11389746345713
t_713,-13.688059701912017,-14.394354227557955,33.30097456492939
t_714,-13.758689154476611,-13.524810122051669,34.3832563769041
t_715,-13.735301251234118,-12.511309617999611,35.32720612361294
t_716,-13.612902087910667,-11.379782687442503,36.1036133601568
t_717,-13.389590147863851,-10.162847908267086,36.68996901227784
t_718,-13.066915923904174,-8.897668194464039,37.07233352088482
t_719,-12.64999115096016,-7.623217319009204,37.24638878248647
t_720,-12.147313767765064,-6.377317783051201,37.21748806455996
t_721,-11.570314169293678,-5.193867408512296,36.999694517246404
t_722,-10.93266949321554,-4.100635804505066,36.613982773487926
t_723,-10.249466124344492,-3.1178911796320588,36.08591885915525
t_724,-9.536308629873249,-2.257948753524638,35.44319488982809
t_725,-8.808472642238387,-1.5255632293724308,34.713367987939826
t_726,-8.08018170095179,-0.9189624144882373,33.92205699462742
t_727,-7.364059772305435,-0.4312598247435348,33.091722640958125
t_728,-6.670779777549245,-0.05198972777593425,32.24103493513396
t_729,-6.008900772571914,0.23144027031354003,31.38474212377727
t_730,-5.384866668283369,0.4325116632356239,30.533908650952295
t_731,-4.80312883513147,0.5646341489531466,29.696380910536888
t_732,-4.266352536723009,0.6404671681312781,28.87735731396787
t_733,-3.77567056623758,0.6714936524705585,28.079969864987614
t_734,-3.330954144366766,0.6677981146000501,27.30581728039746
t_735,-2.9310789184700843,0.6379972253859708,26.55541810394592
t_736,-2.5741713040844787,0.5892754177168346,25.828573419000318
t_737,-2.257826631904347,0.5274864236023097,25.12464250245542
t_738,-1.9792953263536814,0.45729097202426666,24.442742306771503
t_739,-1.7356366965158867,0.38230942703559556,23.781884706420485
t_740,-1.5238420841607385,0.3052751758285247,23.141065611539403
t_741,-1.3409303581618122,0.22817993701711867,22.519318616963247
t_742,-1.1840193286439191,0.15240601714768498,21.91574371979753
t_743,-1.0503767940647588,0.07884318661437935,21.32951937056855
t_744,-0.937454795996845,0.007989574164102758,20.759904036817492
t_745,-0.8429103589807503,-0.059962948419166676,20.206231697189512
t_746,-0.764615617924592,-0.12505779931432282,19.6679042858349
t_747,-0.7006598360635651,-0.1875157264521115,19.14438304967763
t_748,-0.6493454251024198,-0.2476883203941364,18.635180015734445
t_749,-0.6091797146315915,-0.30602146732710056,18.13985023475852
t_750,-0.5788638899011423,-0.36302728485597513,17.65798511586633
t_751,-0.5572802293966256,-0.41926320165986664,17.189206946639082
t_752,-0.5434785266229497,-0.47531698197063216,16.733164565660694
t_753,-0.536662372157718,-0.5317966433665056,16.289530089640145
t_754,-0.5361757992785967,-0.5893243625445935,15.85799657306442
t_755,-0.5414906556051964,-0.648533602841954,15.438276479060587
t_756,-0.5521949503288721,-0.7100688258623815,15.030100855143488
t_757,-0.5679823378822231,-0.774587265744403,14.633219129873266
t_758,-0.588642830668441,-0.8427623475726985,14.247399471937559
t_759,-0.6140547823588668,-0.9152884211358813,13.872429679491118
t_760,-0.6441781462365682,-0.9928865581087192,13.508118593693716
t_761,-0.6790489874237833,-1.0763112255255778,13.154298056086141
t_762,-0.7187752112339627,-1.166357701996422,12.81082545506897
t_763,-0.7635334603102086,-1.263870146396481,12.477586932970066
t_764,-0.8135671289188359,-1.3697502625468538,12.154501352886806
t_765,-0.8691854422816376,-1.484966528327577,11.841525154694185
t_766,-0.9307635508862315,-1.6105639740944397,11.538658263455986
t_767,-0.9987435932070523,-1.7476745032240697,11.245951252198402
t_768,-1.0736366842087541,-1.8975277466632838,10.963514005937508
t_769,-1.156025790454207,-2.0614624325289923,10.691526186427058
t_770,-1.2465694546616857,-2.2409382294226186,10.43024985883623
t_771,-1.3460063321377789,-2.4375479856485183,10.180044714066417
t_772,-1.4551604974888528,-2.65303023232482,9.941386405260372
t_773,-1.5749474709724496,-2.8892817414263745,9.71488861571399
t_774,-1.706380898017842,-3.148369823323419,9.501329589010814
t_775,-1.8505797905483998,-3.4325439033705827,9.301683981234675
t_776,-2.008776201830618,-3.744245721753022,9.117161038845893
t_777,-2.1823231538228587,-4.086117239817155,8.949250261473304
t_778,-2.372702562422288,-4.461004989939699,8.799775870450894
t_779,-2.5815328051740294,-4.871959149952936,8.67096156027829
t_780,-2.8105754396519202,-5.32222502669952,8.565507142381582
t_781,-3.0617403983566804,-5.815223859509655,8.486678768028165
t_782,-3.337088744471978,-6.354518860134951,8.438414392375565
t_783,-3.6388317560382752,-6.943761143085887,8.425445942225796
t_784,-3.9693246947430363,-7.5866086208121954,8.453439169304497
t_785,-4.331053087349952,-8.28660900062984,8.529151254269113
t_786,-4.726608678677941,-9.04703570635876,8.660604655780334
t_787,-5.158651381446023,-9.870662888038897,8.857273173152704
t_788,-5.629852532105311,-10.759462801058104,9.13027230930033
t_789,-6.14281355900059,-11.714206015243755,9.49254026999862
t_790,-6.699952804624907,-12.733942700812417,9.958987698232313
t_791,-7.303351794243658,-13.815342583499302,10.546582844068528
t_792,-7.954550873169222,-14.95187361267886,11.274323705346271
t_793,-8.654283147120186,-16.132807306291905,12.163029466216209
t_794,-9.402135563037358,-17.342055505148625,13.23486083764957
t_795,-10.196127557248484,-18.556873350212445,14.512454783323506
t_796,-11.03220213654488,-19.746511931344223,16.017538466526258
t_797,-11.903633116024814,-20.87097618933734,17.76887921860174
t_798,-12.800367423356066,-21.88014150891899,19.77944687275064
t_799,-13.708344831912358,-22.713601098349905,22.05273346203583
t_800,-14.608870458556112,-23.30173689246347,24.578319332021714
t_801,-15.478157101946847,-23.56858841982924,27.32701804038137
t_802,-16.287200233735085,-23.43706774060848,30.246280701636955
t_803,-17.002186984422423,-22.836840827515037,33.256955368089
t_804,-17.585652368731683,-21.71467503786976,36.25286560376899
t_805,-17.99855463564549,-20.04620803195362,39.10478978616135
t_806,-18.203319975276305,-17.847044294798252,41.67002309687004
t_807,-18.1676924072285,-15.18017580683284,43.80757706006492
t_808,-17.868940747188933,-12.156502071456304,45.39726265259176
t_809,-17.29769687961567,-8.926230495717288,46.358907133935304
t_810,-16.46055024122583,-5.661300084321849,46.666701904288686
t_811,-15.380625225535434,-2.532045238143332,46.35413766486068
t_812,-14.095767226796223,0.31625634184916374,45.5074717157509
t_813,-12.654564869931685,2.7809062387801062,44.24936037887717
t_814,-11.111017759060505,4.809383026486294,42.71746585148204
t_815,-9.518977680505825,6.396549440663265,41.04396202660172
t_816,-7.927424968388916,7.574235780222505,39.34057025897975
t_817,-6.377258893527774,8.397508620688328,37.69104652700096
t_818,-4.899782142106163,8.931556661000528,36.15042108759999
t_819,-3.516648261795494,9.241593971347202,34.748783040309526
t_820,-2.2408240384812244,9.386508993113123,33.497154472145695
t_821,-1.0780907353217897,9.415825462026278,32.393561869663266
t_822,-0.028699115586982904,9.369033790873486,31.428222411178737
t_823,0.911074175059064,9.276327322477114,30.587447650376944
t_824,1.7475994898008689,9.159990481916585,29.856296602329262
t_825,2.4888385890124405,9.035949947145923,29.220208639861596
t_826,3.143549724825789,8.915221424179125,28.66589328530037
t_827,3.7207168947611224,8.80513652339964,28.18172388290642
t_828,4.229158857624974,8.710323726952527,27.75782544826183
t_829,4.677275344557729,8.63346243618875,27.385990197067738
t_830,5.072894053720831,8.575846740952581,27.05950793505544
t_831,5.423189322444006,8.537798439581344,26.77296467616529
t_832,5.734650234157741,8.518964903850351,26.522039924814717
t_833,6.0130817011270015,8.518531095724219,26.303318367626126
t_834,6.263626640586724,8.535368637529633,26.114122779011236
t_835,6.490800840281015,8.568139259176945,25.952369795423525
t_836,6.6985346821706075,8.615365465109674,25.81644745591
t_837,6.890217760464514,8.675477834927865,25.705112100761855
t_838,7.068743767910849,8.746845830194644,25.617401759328903
t_839,7.236553974139229,8.82779713654449,25.552563165257453
t_840,7.395678290379755,8.916629252708153,25.509989785364148
t_841,7.547773386612595,9.011616105053134,25.489168604963957
t_842,7.694157658456649,9.111011807819848,25.489633804245813
t_843,7.835843073392969,9.213053222647577,25.51092584890685
t_844,7.9735640883184296,9.31596263488115,25.55255488573084
t_845,8.107803942974702,9.417951613245007,25.613967673247398
t_846,8.238818710001732,9.517226920181656,25.69451758754026
t_847,8.366659531019724,9.611999167333371,25.793437524045768
t_848,8.491193494651089,9.700494745362366,25.909815767859783
t_849,8.612123619722217,9.780971385454455,26.0425751261507
t_850,8.729008396295441,9.851737521499004,26.190455803045012
t_851,8.841281308815798,9.911175411170891,26.352002643729783
t_852,8.948270719051308,9.95776773928888,26.525557472342122
t_853,9.049220421075065,9.990127170867641,26.70925728796559
t_854,9.143311096054322,10.00702805223992,26.901039054990697
t_855,9.229682791672882,10.007439189743861,27.09865171981
t_856,9.30745843147998,9.99055638495616,27.299675900064653
t_857,9.375768226827597,9.955833195593716,27.50155142533296
t_858,9.433774723704209,9.903008246728486,27.701612566125842
t_859,9.480698076006636,9.832127362576731,27.897130386562036
t_860,9.515841004663645,9.743558846412972,28.08536121928138
t_861,9.538612788838577,9.638000420042383,28.263599821454374
t_862,9.548551551958958,9.516476649561357,28.42923536687007
t_863,9.545344061719199,9.380326122780914,28.57980810256704
t_864,9.52884226782537,9.231178183265357,28.713064289029347
t_865,9.499075859369368,9.070919630062907,28.827006983200494
t_866,9.456260236438721,8.901652413065781,28.919940333783916
t_867,9.400799454101428,8.725643936952553,28.99050534240574
t_868,9.33328390238654,8.545272076761304,29.037705487533458
t_869,9.254482719824017,8.362967356771549,29.060921177688062
t_870,9.16533118351877,8.181154916143738,29.059912648513325
t_871,9.066913556781266,8.002198862490049,29.03481158725427
t_872,8.960442087352144,7.828351401773248,28.986102398431196
t_873,8.847233018794254,7.661708753422098,28.914594561556676
t_874,8.728680592257039,7.504175353849738,28.82138793321844
t_875,8.606230068416309,7.357437271197261,28.707833086053032
t_876,8.481350788694405,7.222945154599193,28.575488849123598
t_877,8.355510225284883,7.1019064750092085,28.42607912898353
t_878,8.230149850257316,6.995286325069093,28.2614508739202
t_879,8.106663497738493,6.903815663109962,28.08353473095674
t_880,7.98637871427564,6.828005626936458,27.894309575777047
t_881,7.870541405541721,6.768166408210264,27.69577170842219
t_882,7.760303905808575,6.724429157784165,27.489909135751752
t_883,7.656716431006134,6.696769467467753,27.27868103070656
t_884,7.560721734652296,6.68503112083493,27.064002184716593
t_885,7.47315267327056,6.688948999882584,26.847732060712055
t_886,7.394732305931762,6.708170252191895,26.631667910091497
t_887,7.326076100557775,6.742273044774871,26.417541331931464
t_888,7.267695794979485,6.790782440609696,26.20701761724756
t_889,7.220004459542506,6.8531831214396215,26.001697224003355
t_890,7.183322325732218,6.9289288397673445,25.803118758351822
t_891,7.15788297713573,7.017448612070808,25.612762883743546
t_892,7.143839540629238,7.118149765118487,25.43205663314305
t_893,7.141270563078163,7.230418021089794,25.262377653740977
t_894,7.150185308879326,7.353614859620541,25.1050579633688
t_895,7.170528263953448,7.487072431228112,24.961386840376456
t_896,7.202182680680914,7.630086322358847,24.832612502790294
t_897,7.244973044848707,7.781906492889348,24.719942258345817
t_898,7.298666389652771,7.941726727198773,24.624540825908426
t_899,7.3629724234073715,8.108672964162658,24.54752654328033
t_900,7.4375424774829,8.28179090306476,24.489965189715107
t_901,7.521967320041086,8.460033324023488,24.45286116763446
t_902,7.615773920439326,8.642247614550277,24.437145811728506
t_903,7.718421289850421,8.827164058498434,24.443662630051122
t_904,7.829295566715222,9.013385518614491,24.47314933656426
t_905,7.947704561905149,9.199379226065387,24.52621661374238
t_906,8.072872028321173,9.383471474465033,24.603323653126203
t_907,8.203931972935559,9.563846094419759,24.704750666323754
t_908,8.339923385083978,9.738547647148973,24.83056874280424
t_909,8.479785811290478,9.905490309270514,24.980607655588248
t_910,8.622356261088482,10.062473409786428,25.15442247989017
t_911,8.766367975958277,10.20720450715788,25.351260186495516
t_912,8.910451629078237,10.337330740863814,25.570027688678362
t_913,9.053139540256794,10.450478940855485,25.809263139049445
t_914,9.192873480316663,10.544304616428624,26.067112563148925
t_915,9.32801659392786,10.616549466850993,26.341314144232427
t_916,9.456869881220173,10.665106464049616,26.62919259635665
t_917,9.577693539503118,10.688090871893804,26.92766603478591
t_918,9.688733272742187,10.683914824083073,27.233267529458548
t_919,9.788251427876276,10.65136233982851,27.542183072398693
t_920,9.8745625190715,10.58966098838322,27.85030698345127
t_921,9.94607236600267,10.498545909005175,28.15331482541486
t_922,10.001319720302922,10.37831164643155,28.446752736891465
t_923,10.039018912915784,10.229847360391515,28.726140793236745
t_924,10.058101757663357,10.054651475220167,28.987086683355884
t_925,10.057756729419038,9.854822777419686,29.225404781889104
t_926,10.037463334219103,9.633026317732416,29.43723475544031
t_927,9.997019632570435,9.392434142951117,29.61915331324664
t_928,9.936561083608503,9.136642726914925,29.768272710140465
t_929,9.856569247939145,8.869570801677888,29.882320190087693
t_930,9.75786940331302,8.595342900657176,29.959693706414395
t_931,9.641616753047435,8.318165119073743,29.999490875923076
t_932,9.509271589650066,8.042200220614351,30.00151005423189
t_933,9.362564452746494,7.771449191457145,29.966224446880695
t_934,9.203452926617558,7.50964566841771,29.89473206775983
t_935,9.034072200797574,7.26016843779173,29.788685916668165
t_936,8.85668182449699,7.025975576256513,29.65020981745997
t_937,8.673611199672942,6.809561987524905,29.481805857516946
t_938,8.487206278458139,6.612940288834657,29.286259299181793
t_939,8.29977967949579,6.437643405948902,29.06654626792161
t_940,8.1135660521411,6.284745981472034,28.82574858668905
t_941,7.930684045074194,6.154900864651676,28.56697897412669
t_942,7.753105727031943,6.048386544965169,28.293318609013042
t_943,7.582633808825265,5.965161377641676,28.00776791638342
t_944,7.420886565706906,5.904920751211329,27.713210448651907
t_945,7.269289984257348,5.867153870987058,27.412388974096803
t_946,7.129076372930319,5.85119748172956,27.107892363492184
t_947,7.001288483810243,5.856284541647651,26.802151571002536
t_948,6.886788089593984,5.881586520344076,26.497442904302673
t_949,6.786267932668993,5.926248578246468,26.195896826816824
t_950,6.70026599722674,5.989417367577997,25.8995106849775
t_951,6.629181134261866,6.07026156525205,25.610163962023254
t_952,6.573289177360884,6.167985509368875,25.329634890853338
t_953,6.532758810561683,6.281836474990745,25.059617484379114
t_954,6.507666577004589,6.411106208094276,24.80173824391404
t_955,6.498010540113558,6.555127357359259,24.557571973330084
t_956,6.503722221838128,6.713265419794501,24.328656253973687
t_957,6.524676541633766,6.884906764646934,24.116504222119204
t_958,6.560699563935082,7.069443235015191,23.922615339448967
t_959,6.611573931043093,7.266253760309767,23.748483861889273
