timestamp,x1,x2,x3,x4,x5
t_273,-0.688088462258297,-0.9055783620066239,0.11699024537436405,0.979357643103917,0.500636485932415
t_274,-0.7460995865431241,-0.8671284594434631,0.19924959787935873,0.9927841672627165,0.4268445000604399
t_275,-0.7989324614120955,-0.8226603154557323,0.2801260731754186,0.999320345780098,0.3500900312666559
t_276,-0.8462204041751706,-0.7724825579327705,0.3590583540221683,0.9989208147888241,0.27090578830786904
t_277,-0.8876352163365927,-0.7169434419175605,0.43549861671811213,0.9915883472044141,0.1898413436101194
t_278,-0.9228894614324502,-0.6564284325681702,0.5089163332308128,0.9773738334799255,0.10745931900160728
t_279,-0.9517384599623535,-0.5913575298651244,0.5788019532877502,0.956375928404503,0.02433148087720227
t_280,-0.9739819875695561,-0.5221823536323542,0.644670440872605,0.9287403663970526,-0.05896522810427303
t_281,-0.9894656646834006,-0.4493830091029646,0.7060646405821179,0.8946589500472041,-0.14185269324820787
t_282,-0.9980820279793963,-0.3734647547841147,0.7625584504796027,0.8543682189235223,-0.22375564018679642
t_283,-0.9997712762205387,-0.2949544957474166,0.8137597794241775,0.8081478078879853,-0.3041056275285829
t_284,-0.9945216853034028,-0.2143971266829702,0.8593132683505391,0.756318506310753,-0.3823449920842039
t_285,-0.9823696896284233,-0.13235175009777303,0.8989027566124672,0.6992400316550977,-0.45793071928681145
t_286,-0.9633996292296123,-0.04938779590578885,0.9322534762725948,0.6373085328847411,-0.5303382119448361
t_287,-0.9377431644187428,0.033918930658563516,0.9591339591091019,0.5709538410210546,-0.5990649311702788
t_288,-0.9055783620066239,0.11699024537436405,0.979357643103917,0.500636485932415,-0.6636338842129675
t_289,-0.8671284594434631,0.19924959787935873,0.9927841672627165,0.4268445000604399,-0.7235969349937459
t_290,-0.8226603154557323,0.2801260731754186,0.999320345780098,0.3500900312666559,-0.7785379143600272
t_291,-0.7724825579327705,0.3590583540221683,0.9989208147888241,0.27090578830786904,-0.8280755084772445
t_292,-0.7169434419175605,0.43549861671811213,0.9915883472044141,0.1898413436101194,-0.8718659053095446
t_293,-0.6564284325681702,0.5089163332308128,0.9773738334799255,0.10745931900160728,-0.9096051808219783
t_294,-0.5913575298651244,0.5788019532877502,0.956375928404503,0.02433148087720227,-0.9410314083429535
t_295,-0.5221823536323542,0.644670440872605,0.9287403663970526,-0.05896522810427303,-0.9659264764470831
t_296,-0.4493830091029646,0.7060646405821179,0.8946589500472041,-0.14185269324820787,-0.9841176027415166
t_297,-0.3734647547841147,0.7625584504796027,0.8543682189235223,-0.22375564018679642,-0.9954785330494551
t_298,-0.2949544957474166,0.8137597794241775,0.8081478078879853,-0.3041056275285829,-0.9999304176680022
t_299,-0.2143971266829702,0.8593132683505391,0.756318506310753,-0.3823449920842039,-0.997442358618736
